"index","accepted","red_flags","green_flags","error"
12,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
13,"no","['Solution incorrect or inefficient', 'Unclear or missing PR description', 'Poor code quality']","['Clear alignment with issue', 'Manageable number of changed lines', 'High contributor acceptance rate']",""
14,"yes","['Large number of changed lines', 'Solution incorrect or inefficient', 'Poor code quality']","['Clear alignment with issue', 'Includes test cases', 'Responsive to feedback', 'High contributor acceptance rate']",""
15,"yes","[]","['Clear alignment with issue', 'Positive sentiment in comments', 'Responsive to feedback', 'Good code quality', 'Clear pr title', 'Clear pr description', 'Clear commit message']",""
16,"yes","['Missing or inadequate test cases']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
17,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
18,"yes","['Missing or inadequate test cases']","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
19,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
20,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
21,"yes","[]","['Clear alignment with issue', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'High contributor acceptance rate']",""
22,"yes","['low_contributor_acceptance_rate', 'fails_tests']","['clear_alignment_with_issue', 'responsive_to_feedback', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
23,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
24,"yes","['low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality']",""
25,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'clear_alignment_with_issue']",""
26,"yes","['Large number of changed lines']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
27,"yes","['Solution Incorrect or Inefficient']","['Clear Alignment with Issue', 'Includes Test Cases', 'High Contributor Acceptance Rate', 'Positive Sentiment in Comments', 'Manageable Number of Changed Lines', 'Clear PR Title', 'Clear PR Description', 'Clear Commit Message', 'Good Code Quality']",""
28,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
29,"no","['fails_tests', 'unresponsive_after_feedback']","['clear_alignment_with_issue', 'good_code_quality', 'responsive_to_feedback']",""
30,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
31,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
32,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",""
33,"yes","['Unclear or missing PR title', 'Unclear or missing PR description']","['Clear alignment with issue', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit message', 'High contributor acceptance rate', 'Responsive to feedback']",""
34,"no","['Missing or inaccurate solution', 'PR not aligned with issue', 'Unclear or missing PR description', 'Unresponsive after feedback']","['Manageable number of changed lines']",""
35,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
36,"yes","['low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_commit_message', 'responsive_to_feedback']",""
37,"no","['pr_not_aligned_with_issue', 'large_number_of_changed_lines']","['high_contributor_acceptance_rate', 'includes_test_cases', 'good_code_quality']",""
38,"no","['missing_or_inadequate_test_cases', 'solution_incorrect_or_inefficient', 'fails_tests', 'unclear_or_missing_pr_description']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_commit_message']",""
39,"no","['Unresponsive after feedback', 'Solution incorrect or inefficient']","['High contributor acceptance rate', 'Clear alignment with issue', 'Includes test cases', 'Manageable number of changed lines', 'Clear commit message']",""
40,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
41,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit message', 'Good code quality', 'Responsive to feedback', 'Includes test cases']",""
42,"yes","['long_lines_changed', 'unclear_or_missing_pr_title', 'unclear_or_missing_pr_description']","['high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments']",""
43,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
44,"yes","['Unclear or missing commit messages']","['Clear alignment with issue', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'High contributor acceptance rate']",""
45,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
46,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
47,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
48,"yes","[]","['Clear alignment with issue', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'High contributor acceptance rate']",""
49,"yes","['Missing or inadequate test cases', 'Unclear or missing PR description']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message']",""
50,"yes","['Unclear or missing PR title', 'Unclear or missing PR description', 'Large number of changed lines']","['Clear alignment with issue', 'Positive sentiment in comments', 'High contributor acceptance rate', 'Responsive to feedback', 'Includes test cases', 'Good code quality']",""
51,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
52,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",""
53,"no","['Missing or inadequate test cases', 'Unclear or missing PR description', 'High contributor acceptance rate', 'Large number of changed lines', 'Unclear or missing commit messages', 'Poor code quality', 'Fails tests']","['Positive sentiment in comments', 'Clear PR title']",""
54,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear pr title', 'Clear pr description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
55,"yes","['Unclear or missing PR description', 'Unclear or missing PR title', 'Unclear or missing commit messages', 'Missing or inadequate test cases']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines']",""
56,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
57,"no","['Unclear or missing PR title', 'Unclear or missing PR description', 'Missing or inadequate test cases', 'Large number of changed lines']","['High contributor acceptance rate', 'Clear alignment with issue', 'Clear commit message']",""
58,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message']",""
59,"yes","['Missing or inadequate test cases']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",""
60,"yes","['fails_tests']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
61,"yes","['low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
62,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
63,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR description', 'Clear commit message', 'Good code quality']",""
64,"yes","['Large number of changed lines', 'Unclear or missing PR title']","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Clear commit message']",""
65,"yes","[]","['Clear alignment with issue', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'High contributor acceptance rate']",""
66,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality']",""
67,"yes","['Unclear or missing PR description']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message']",""
68,"no","['Large number of changed lines', 'Solution incorrect or inefficient', 'Unclear or missing PR description']","['Clear alignment with issue', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit message']",""
69,"yes","[]","['high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'includes_test_cases', 'positive_sentiment_in_comments', 'clear_alignment_with_issue']",""
70,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
71,"yes","['Unclear or missing PR description']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message', 'Positive sentiment in comments', 'Responsive to feedback']",""
72,"yes","['Large number of changed lines']","['Clear alignment with issue', 'High contributor acceptance rate', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality']",""
73,"yes","['Large number of changed lines']","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Clear commit message']",""
74,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
75,"no","['Unclear or missing PR title', 'Unclear or missing PR description']","['High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message']",""
76,"no","['low_contributor_acceptance_rate', 'missing_or_inadequate_test_cases', 'unclear_or_missing_pr_description']","['clear_alignment_with_issue', 'clear_pr_title', 'manageable_number_of_changed_lines', 'clear_commit_message', 'positive_sentiment_in_comments']",""
77,"yes","[]","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'high_contributor_acceptance_rate', 'good_code_quality', 'clear_commit_message']",""
78,"yes","['Unclear or missing PR description']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message']",""
79,"no","['pr_not_aligned_with_issue', 'unresponsive_after_feedback', 'poor_code_quality']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'responsive_to_feedback']",""
80,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality']",""
81,"yes","['Large number of changed lines', 'Unclear or missing PR title', 'Unclear or missing commit messages']","['Clear alignment with issue', 'Positive sentiment in comments', 'Good code quality', 'Responsive to feedback', 'High contributor acceptance rate', 'Includes test cases']",""
82,"yes","['Poor code quality', 'Unclear or missing commit messages', 'Large number of changed lines']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Includes test cases']",""
83,"yes","['Unclear or missing commit messages', 'Fails tests']","['Clear alignment with issue', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Good code quality', 'Responsive to feedback']",""
84,"yes","[]","['Clear alignment with issue', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit message', 'Clear PR description', 'Good code quality', 'High contributor acceptance rate']",""
85,"yes","['Unclear or missing PR title', 'Unclear or missing PR description']","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit message']",""
86,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
87,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
88,"yes","['Unclear or missing PR title', 'Unclear or missing PR description']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Good code quality']",""
89,"yes","['Missing or inadequate test cases', 'Unclear or missing PR description']","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
90,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
91,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
92,"yes","['large_number_of_changed_lines']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
93,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",""
94,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
95,"no","['low_contributor_acceptance_rate', 'large_number_of_changed_lines']","['clear_alignment_with_issue', 'good_code_quality']",""
96,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message', 'Good code quality']",""
97,"yes","['Unclear or missing PR description']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message', 'Good code quality']",""
98,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
99,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
100,"yes","[]","['high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'pr_aligned_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
101,"yes","['Unclear or missing PR title', 'Unclear or missing PR description', 'Large number of changed lines']","['High contributor acceptance rate', 'Positive sentiment in comments', 'Clear alignment with issue', 'Clear commit message', 'Good code quality']",""
102,"yes","['Low coverage in codecov report', 'Fails tests']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message', 'Responsive to feedback']",""
103,"no","['PR not aligned with issue', 'Negative sentiment in comments', 'Solution incorrect or inefficient']","['High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message']",""
104,"yes","['pr_not_aligned_with_issue']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
105,"yes","['Low contributor acceptance rate']","['Clear alignment with issue', 'Manageable number of changed lines', 'Clear commit message']",""
106,"yes","['Low contributor acceptance rate', 'Missing or inadequate test cases', 'Unclear or missing PR description']","['Clear alignment with issue', 'Manageable number of changed lines', 'Clear commit message', 'Responsive to feedback', 'Clear PR title']",""
107,"no","['Large number of changed lines', 'Work in progress', 'Inadequate testing', 'Unclear or missing PR title']","['High contributor acceptance rate']",""
108,"no","['pr_not_aligned_with_issue', 'breaks_compatibility', 'large_number_of_changed_lines']","['clear_alignment_with_issue', 'includes_test_cases', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
109,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
110,"no","['pr_not_aligned_with_issue', 'missing_or_inadequate_test_cases', 'large_number_of_changed_lines']","['high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
111,"no","['pr_not_aligned_with_issue', 'missing_or_inadequate_test_cases', 'negative_sentiment_in_comments', 'unclear_or_missing_pr_description', 'unresponsive_after_feedback']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'good_code_quality']",""
112,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality']",""
113,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
114,"no","['solution_incorrect_or_inefficient', 'breaks_compatibility', 'large_number_of_changed_lines']","['clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'high_contributor_acceptance_rate']",""
115,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
116,"no","['Unclear or missing PR title', 'Unclear or missing commit messages', 'Unresponsive after feedback']","['Clear alignment with issue', 'Positive sentiment in comments', 'Manageable number of changed lines', 'High contributor acceptance rate', 'Clear commit message', 'Good code quality']",""
117,"no","['Unclear or missing commit messages', 'Unclear or missing PR description', 'Large number of changed lines']","['Manageable number of changed lines', 'Clear PR title', 'Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Responsive to feedback']",""
118,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
119,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback', 'Manageable number of changed lines']",""
120,"no","['large_number_of_changed_lines']","['clear_pr_title', 'clear_commit_message', 'includes_test_cases', 'positive_sentiment_in_comments', 'responsive_to_feedback', 'high_contributor_acceptance_rate', 'clear_alignment_with_issue', 'clear_pr_description']",""
121,"yes","['large_number_of_changed_lines']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
122,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
123,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
124,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'manageable_number_of_changed_lines']",""
125,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
126,"yes","['large_number_of_changed_lines']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
127,"yes","['Missing or inadequate test cases']","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality']",""
128,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments', 'good_code_quality', 'responsive_to_feedback', 'clear_commit_message', 'clear_pr_title', 'clear_pr_description']",""
129,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
130,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality']",""
131,"yes","['Poor code quality']","['Clear alignment with issue', 'Managerable number of changed lines', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
132,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines']",""
133,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
134,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
135,"yes","['Large number of changed lines']","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
136,"yes","['large_number_of_changed_lines']","['high_contributor_acceptance_rate', 'good_code_quality', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'includes_test_cases', 'clear_alignment_with_issue']",""
137,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
138,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
139,"yes","[]","['high_contributor_acceptance_rate', 'clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
