index,accepted,red_flags,green_flags,error
98,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
99,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
100,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
101,no,"['unclear_or_missing_commit_messages', 'unresponsive_after_feedback', 'solution_incorrect_or_inefficient']","['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'high_contributor_acceptance_rate']",
102,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'responsive_to_feedback']",
103,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'good_code_quality']",
104,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'good_code_quality']",
105,no,"['fails_tests', 'solution_incorrect_or_inefficient']","['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines']",
106,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
107,yes,['unresponsive_after_feedback'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality', 'responsive_to_feedback']",
108,,[],[],'utf-8' codec can't encode characters in position 10828-10829: surrogates not allowed
109,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
110,,[],[],'utf-8' codec can't encode characters in position 5378-5379: surrogates not allowed
111,,[],[],'utf-8' codec can't encode characters in position 2129-2130: surrogates not allowed
112,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'good_code_quality']",
113,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'responsive_to_feedback', 'good_code_quality']",
114,no,"['breaks_compatibility', 'solution_incorrect_or_inefficient']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'manageable_number_of_changed_lines']",
115,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
116,,[],[],'utf-8' codec can't encode characters in position 3879-3880: surrogates not allowed
117,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",
118,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
119,,[],[],'utf-8' codec can't encode characters in position 3725-3726: surrogates not allowed
120,,[],[],'utf-8' codec can't encode characters in position 4159-4160: surrogates not allowed
121,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'manageable_number_of_changed_lines', 'responsive_to_feedback']",
122,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
123,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
124,,[],[],'utf-8' codec can't encode characters in position 3829-3830: surrogates not allowed
125,,[],[],'utf-8' codec can't encode characters in position 4238-4239: surrogates not allowed
126,,[],[],'utf-8' codec can't encode characters in position 5536-5537: surrogates not allowed
127,,[],[],'utf-8' codec can't encode characters in position 3593-3594: surrogates not allowed
128,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
129,,[],[],'utf-8' codec can't encode characters in position 5169-5170: surrogates not allowed
130,,[],[],'utf-8' codec can't encode characters in position 3687-3688: surrogates not allowed
131,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
132,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'responsive_to_feedback', 'good_code_quality']",
133,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
134,,[],[],'utf-8' codec can't encode characters in position 3885-3886: surrogates not allowed
135,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
136,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
137,,[],[],'utf-8' codec can't encode characters in position 6080-6081: surrogates not allowed
138,,[],[],'utf-8' codec can't encode characters in position 3857-3858: surrogates not allowed
139,,[],[],'utf-8' codec can't encode characters in position 3721-3722: surrogates not allowed
140,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
141,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
142,,[],[],'utf-8' codec can't encode characters in position 3825-3826: surrogates not allowed
143,,[],[],'utf-8' codec can't encode characters in position 3613-3616: surrogates not allowed
144,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback', 'manageable_number_of_changed_lines']",
145,,[],[],'utf-8' codec can't encode characters in position 3800-3801: surrogates not allowed
146,,[],[],'utf-8' codec can't encode characters in position 6698-6699: surrogates not allowed
147,,[],[],'utf-8' codec can't encode characters in position 3828-3829: surrogates not allowed
148,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
149,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines', 'good_code_quality', 'responsive_to_feedback']",
150,,[],[],'utf-8' codec can't encode characters in position 5193-5194: surrogates not allowed
151,,[],[],'utf-8' codec can't encode characters in position 4112-4113: surrogates not allowed
152,,[],[],'utf-8' codec can't encode characters in position 3696-3697: surrogates not allowed
153,yes,['unresponsive_after_feedback'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
154,,[],[],'utf-8' codec can't encode characters in position 4502-4503: surrogates not allowed
155,,[],[],'utf-8' codec can't encode characters in position 2776-2777: surrogates not allowed
156,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'high_contributor_acceptance_rate']",
157,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality']",
158,,[],[],'utf-8' codec can't encode characters in position 10572-10573: surrogates not allowed
159,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
160,no,"['pr_not_aligned_with_issue', 'unresponsive_after_feedback']","['clear_pr_title', 'clear_pr_description', 'manageable_number_of_changed_lines', 'includes_test_cases']",
161,,[],[],'utf-8' codec can't encode characters in position 6387-6388: surrogates not allowed
162,no,"['missing_or_inadequate_test_cases', 'pr_not_aligned_with_issue', 'unresponsive_after_feedback']","['clear_commit_message', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",
163,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
164,,[],[],'utf-8' codec can't encode characters in position 4663-4664: surrogates not allowed
165,no,"['fails_tests', 'missing_or_inadequate_test_cases', 'solution_incorrect_or_inefficient']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines']",
