index,accepted,red_flags,green_flags,error
46,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed_lines', 'Clear PR title', 'Clear commit message']",
47,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
48,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description']",
49,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
50,no,"['Missing or inadequate test cases', 'Large number of changed lines']","['Clear alignment with issue', 'Positive sentiment in comments', 'Manageable number of changed lines', 'High contributor acceptance rate']",
51,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines']",
52,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title']",
53,no,"['negative_sentiment_in_comments', 'solution_incorrect_or_inefficient']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",
54,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
55,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
56,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
57,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
58,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
59,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality']",
60,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines']",
61,no,"['low_contributor_acceptance_rate', 'unclear_or_missing_pr_description']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'positive_sentiment_in_comments']",
62,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title']",
63,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
64,no,['large_number_of_changed_lines'],"['high_contributor_acceptance_rate', 'clear_pr_description']",
65,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
66,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
67,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
68,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",
69,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
70,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
71,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
72,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
73,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
74,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Positive sentiment in comments']",
75,yes,[],"['High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
76,no,['low_contributor_acceptance_rate'],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'positive_sentiment_in_comments']",
77,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description']",
78,yes,['Unclear or missing PR description'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
79,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
80,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
81,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
82,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines']",
83,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description']",
84,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
85,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
86,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
87,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
88,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
89,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit messages']",
90,yes,[],"['Clear alignment with issue', 'Manageable number of changed lines', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
91,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
92,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
93,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
94,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",
95,no,['low_contributor_acceptance_rate'],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",
96,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
97,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
98,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
99,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
100,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
101,no,"['pr_not_aligned_with_issue', 'missing_or_inadequate_test_cases']","['manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'clear_pr_description']",
102,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message', 'Responsive to feedback']",
103,no,"['Negative sentiment in comments', 'Unclear or missing PR title', 'Unclear or missing PR description']","['High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message']",
104,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description']",
105,no,['low_contributor_acceptance_rate'],"['clear_pr_title', 'manageable_number_of_changed_lines']",
106,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
107,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Responsive to feedback']",
108,no,"['Fails tests', 'Breaks compatibility', 'Low contributor acceptance rate']","['Clear alignment with issue', 'Includes test cases', 'Manageable number of changed lines']",
109,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
110,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",
111,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",
112,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
113,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",
114,no,"['breaks_compatibility', 'fails_tests', 'large_number_of_changed_lines']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",
115,no,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",
116,yes,"['Unclear or missing PR title', 'Unclear or missing commit messages']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR description']",
117,yes,"['Unclear or missing commit messages', 'Large number of changed lines']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description']",
118,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality']",
119,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
120,no,['Large number of changed lines'],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
121,no,"['Large number of changed lines', 'Missing or inadequate test cases']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines']",
122,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
123,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
124,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
125,no,['Large number of changed lines'],"['High contributor acceptance rate', 'Clear PR title', 'Clear description', 'Includes test cases']",
126,no,['large_number_of_changed_lines'],['high_contributor_acceptance_rate'],
127,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
128,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
129,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
130,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
131,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",
132,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
133,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
134,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
135,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",
136,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
137,no,['large_number_of_changed_lines'],"['high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'includes_test_cases', 'positive_sentiment_in_comments']",
138,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
139,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
140,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",
141,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message', 'Positive sentiment in comments']",
142,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
143,yes,['Unclear or missing PR title'],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message']",
144,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
145,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
146,no,"['Unclear or missing PR title', 'Unclear or missing PR description', 'Large number of changed lines', 'Low contributor acceptance rate']",[],
147,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
148,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
149,no,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
150,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
151,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
152,no,['Negative sentiment in comments'],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear pr title', 'Clear commit message']",
153,no,"['Unresponsive after feedback', 'Negative sentiment in comments']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
154,no,['negative_sentiment_in_comments'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
155,no,"['unresponsive_after_feedback', 'low_contributor_acceptance_rate']","['clear_pr_title', 'clear_pr_description', 'includes_test_cases']",
156,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
157,no,['pr_not_aligned_with_issue'],"['clear_pr_title', 'clear_pr_description', 'includes_test_cases', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate']",
158,no,"['large_number_of_changed_lines', 'solution_incorrect_or_inefficient']","['high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description']",
159,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
160,no,['Negative sentiment in comments'],"['Clear alignment with issue', 'Includes test cases', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
161,yes,"['Unclear or missing PR title', 'Unclear or missing PR description']","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear commit message']",
162,no,"['missing_or_inadequate_test_cases', 'negative_sentiment_in_comments', 'large_number_of_changed_lines']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",
163,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
164,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Good code quality', 'Responsive to feedback']",
165,no,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",
166,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
167,no,['Breaks compatibility'],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
168,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title']",
169,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description']",
170,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description']",
171,yes,[],"['Clear alignment with issue', 'Includes test_cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description']",
172,yes,[],"['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
173,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
