index,accepted,red_flags,green_flags,error
10,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality', 'responsive_to_feedback']",
11,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
12,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments', 'responsive_to_feedback']",
13,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
14,yes,['fails_tests'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'responsive_to_feedback']",
15,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality', 'responsive_to_feedback']",
16,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",
17,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
18,yes,['breaks_compatibility'],"['clear_alignment_with_issue', 'includes_test_cases', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",
19,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'high_contributor_acceptance_rate', 'includes_test_cases']",
20,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
21,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback', 'manageable_number_of_changed_lines']",
22,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
23,no,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_pr_description', 'good_code_quality', 'responsive_to_feedback']",
24,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
25,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
26,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
27,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
28,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
29,no,"['negative_sentiment_in_comments', 'unresponsive_after_feedback']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
30,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
31,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'responsive_to_feedback', 'good_code_quality']",
32,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
33,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'manageable_number_of_changed_lines', 'responsive_to_feedback', 'good_code_quality']",
34,no,['solution_incorrect_or_inefficient'],"['clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines', 'responsive_to_feedback']",
35,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality']",
36,yes,['unclear_or_missing_pr_description'],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'good_code_quality', 'responsive_to_feedback', 'positive_sentiment_in_comments']",
37,yes,['breaks_compatibility'],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
38,no,"['pr_not_aligned_with_issue', 'missing_or_inadequate_test_cases', 'negative_sentiment_in_comments', 'solution_incorrect_or_inefficient']","['manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description']",
39,no,"['missing_or_inadequate_test_cases', 'solution_incorrect_or_inefficient']","['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines']",
40,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
41,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",
42,yes,"['unclear_or_missing_pr_description', 'missing_or_inadequate_test_cases']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines']",
43,yes,"['unclear_or_missing_pr_title', 'missing_or_inadequate_test_cases']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_description', 'good_code_quality', 'high_contributor_acceptance_rate']",
44,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality', 'responsive_to_feedback']",
45,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments', 'good_code_quality']",
46,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",
47,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality']",
48,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments']",
49,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality']",
50,yes,['unclear_or_missing_pr_description'],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments', 'responsive_to_feedback']",
51,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'positive_sentiment_in_comments']",
52,yes,"['unclear_or_missing_pr_title', 'unclear_or_missing_commit_messages']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'good_code_quality', 'clear_pr_description']",
53,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",
54,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality', 'responsive_to_feedback']",
55,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality']",
56,yes,['unclear_or_missing_pr_title'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
57,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description']",
58,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
59,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
60,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality']",
61,yes,[],"['clear_alignment_with_issue', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'responsive_to_feedback']",
62,yes,['unclear_or_missing_pr_description'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title']",
63,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
64,yes,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'good_code_quality', 'responsive_to_feedback']",
65,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments', 'good_code_quality']",
66,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description']",
67,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
68,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
69,yes,"['unclear_or_missing_pr_title', 'missing_or_inadequate_test_cases']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments', 'clear_pr_description', 'responsive_to_feedback']",
70,yes,['unclear_commit_messages'],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate']",
71,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'responsive_to_feedback']",
72,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
73,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'good_code_quality', 'clear_pr_title', 'clear_pr_description']",
74,yes,['poor_code_quality'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'positive_sentiment_in_comments', 'responsive_to_feedback']",
75,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines']",
76,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'positive_sentiment_in_comments']",
77,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
78,yes,"['missing_or_inadequate_test_cases', 'unclear_or_missing_pr_description']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",
79,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'responsive_to_feedback', 'good_code_quality']",
80,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'good_code_quality']",
81,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'responsive_to_feedback', 'good_code_quality']",
82,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",
83,yes,"['unclear_or_missing_commit_messages', 'fails_tests']","['clear_alignment_with_issue', 'responsive_to_feedback', 'good_code_quality']",
84,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments']",
85,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'responsive_to_feedback', 'clear_pr_title', 'clear_pr_description', 'good_code_quality']",
86,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality']",
87,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
88,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines']",
89,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
90,yes,"['poor_code_quality', 'unclear_or_missing_commit_messages']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'responsive_to_feedback']",
91,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
92,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality', 'responsive_to_feedback']",
93,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
94,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
95,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
96,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",
97,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality']",
98,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
99,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'high_contributor_acceptance_rate']",
100,no,"['solution_incorrect_or_inefficient', 'breaks_compatibility', 'unclear_or_missing_pr_title', 'unclear_or_missing_commit_messages', 'missing_or_inadequate_test_cases']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_description']",
101,no,"['pr_not_aligned_with_issue', 'missing_or_inadequate_test_cases', 'unclear_or_missing_commit_messages', 'solution_incorrect_or_inefficient', 'unresponsive_after_feedback']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate']",
102,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments', 'responsive_to_feedback']",
103,no,"['solution_incorrect_or_inefficient', 'missing_or_inadequate_test_cases', 'negative_sentiment_in_comments']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines']",
104,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description']",
105,no,"['fails_tests', 'poor_code_quality']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",
106,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
107,yes,"['missing_or_inadequate_test_cases', 'poor_code_quality', 'solution_incorrect_or_inefficient']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",
108,no,['breaks_compatibility'],"['clear_alignment_with_issue', 'includes_test_cases', 'clear_pr_title', 'clear_pr_description', 'manageable_number_of_changed_lines', 'responsive_to_feedback']",
109,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
110,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
111,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines']",
112,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'high_contributor_acceptance_rate']",
113,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",
114,no,"['breaks_compatibility', 'fails_tests', 'solution_incorrect_or_inefficient', 'missing_or_inadequate_test_cases']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",
115,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
116,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'good_code_quality']",
117,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
118,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
119,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
120,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
121,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
122,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
123,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
124,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
125,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
126,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'responsive_to_feedback']",
127,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'high_contributor_acceptance_rate']",
128,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
129,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
130,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
131,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
132,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
133,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
134,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
135,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
136,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
137,yes,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
138,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'good_code_quality']",
139,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
