pr_url,index,accepted,red_flags,green_flags,error,prompt_tokens,completion_tokens,total_tokens
https://github.com/rails/rails/pull/37834,16,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,5327,110,5437
https://github.com/rails/rails/pull/41592,17,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,4558,99,4657
https://github.com/rails/rails/pull/50284,18,no,"['pr_not_aligned_with_issue', 'unresponsive_after_feedback', 'negative_sentiment_in_comments']","['clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'high_contributor_acceptance_rate', 'includes_test_cases', 'manageable_number_of_changed_lines']",,11166,138,11304
https://github.com/rails/rails/pull/23512,19,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,4945,92,5037
https://github.com/rails/rails/pull/49677,20,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,5218,128,5346
https://github.com/rails/rails/pull/44009,21,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments']",,4919,112,5031
https://github.com/rails/rails/pull/52313,22,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,6198,106,6304
https://github.com/rails/rails/pull/52670,23,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'large_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,17264,107,17371
https://github.com/rails/rails/pull/13660,24,no,"['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_commit_message', 'positive_sentiment_in_comments']",,4357,90,4447
https://github.com/rails/rails/pull/52849,25,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'manageable_number_of_changed_lines']",,8543,90,8633
https://github.com/rails/rails/pull/45353,26,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,10991,125,11116
https://github.com/rails/rails/pull/18797,27,no,['pr_not_aligned_with_issue'],"['clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'includes_test_cases', 'positive_sentiment_in_comments']",,4906,102,5008
https://github.com/rails/rails/pull/43464,28,yes,"['low_contributor_acceptance_rate', 'missing_or_inadequate_test_cases']","['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines', 'good_code_quality']",,4091,103,4194
https://github.com/rails/rails/pull/14882,29,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,7058,108,7166
https://github.com/rails/rails/pull/52824,30,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'manageable_number_of_changed_lines']",,8281,90,8371
https://github.com/rails/rails/pull/31806,31,no,"['unresponsive_after_feedback', 'negative_sentiment_in_comments']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'includes_test_cases']",,6436,103,6539
https://github.com/rails/rails/pull/51026,32,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",,4257,85,4342
https://github.com/rails/rails/pull/44626,33,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments', 'responsive_to_feedback']",,5733,101,5834
https://github.com/rails/rails/pull/45522,34,no,"['pr_not_aligned_with_issue', 'solution_incorrect_or_inefficient']","['manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'clear_commit_message']",,4823,82,4905
https://github.com/rails/rails/pull/53006,35,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,5048,112,5160
https://github.com/rails/rails/pull/41642,36,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments', 'responsive_to_feedback']",,4656,106,4762
https://github.com/rails/rails/pull/42166,37,no,"['solution_incorrect_or_inefficient', 'pr_not_aligned_with_issue']","['clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'includes_test_cases', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate']",,5166,127,5293
https://github.com/rails/rails/pull/28046,38,no,"['pr_not_aligned_with_issue', 'unresponsive_after_feedback']","['high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",,6875,109,6984
https://github.com/rails/rails/pull/18799,39,no,"['pr_not_aligned_with_issue', 'negative_sentiment_in_comments', 'unresponsive_after_feedback']","['high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'includes_test_cases']",,4501,120,4621
https://github.com/rails/rails/pull/44349,40,no,['pr_not_aligned_with_issue'],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'positive_sentiment_in_comments']",,8234,109,8343
https://github.com/rails/rails/pull/44993,41,no,"['pr_not_aligned_with_issue', 'unresponsive_after_feedback']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality']",,5561,105,5666
https://github.com/huggingface/transformers/pull/7018,42,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_commit_message', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'good_code_quality']",,7604,101,7705
https://github.com/huggingface/transformers/pull/12953,43,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate']",,4834,110,4944
https://github.com/huggingface/transformers/pull/9532,44,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments', 'good_code_quality']",,5452,90,5542
https://github.com/huggingface/transformers/pull/13888,45,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'positive_sentiment_in_comments']",,4214,91,4305
https://github.com/huggingface/transformers/pull/11569,46,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines']",,8707,103,8810
https://github.com/huggingface/transformers/pull/15482,47,yes,[],"['clear_alignment_with_issue', 'good_code_quality', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'clear_pr_title', 'clear_pr_description']",,7103,92,7195
https://github.com/huggingface/transformers/pull/18069,48,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,7955,130,8085
https://github.com/huggingface/transformers/pull/23409,49,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'good_code_quality', 'clear_pr_title']",,6709,92,6801
https://github.com/huggingface/transformers/pull/5792,50,yes,['unclear_or_missing_pr_description'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,14171,137,14308
https://github.com/huggingface/transformers/pull/2192,51,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,6744,101,6845
https://github.com/huggingface/transformers/pull/11524,52,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",,4265,80,4345
https://github.com/huggingface/transformers/pull/11994,53,yes,[],"['clear_alignment_with_issue', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",,9171,110,9281
https://github.com/huggingface/transformers/pull/17324,54,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,7845,115,7960
https://github.com/huggingface/transformers/pull/3100,55,no,"['pr_not_aligned_with_issue', 'missing_or_inadequate_test_cases']","['clear_pr_title', 'clear_commit_message', 'manageable_number_of_changed_lines']",,5459,82,5541
https://github.com/huggingface/transformers/pull/5558,56,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,7810,101,7911
https://github.com/huggingface/transformers/pull/12514,57,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'good_code_quality']",,17015,81,17096
https://github.com/huggingface/transformers/pull/24785,58,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,6813,92,6905
https://github.com/huggingface/transformers/pull/19464,59,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'positive_sentiment_in_comments', 'good_code_quality']",,4551,87,4638
https://github.com/huggingface/transformers/pull/6098,60,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality']",,6850,92,6942
https://github.com/huggingface/transformers/pull/26771,61,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback', 'positive_sentiment_in_comments']",,5712,99,5811
https://github.com/huggingface/transformers/pull/9978,62,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality']",,4568,85,4653
https://github.com/huggingface/transformers/pull/23999,63,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'positive_sentiment_in_comments']",,5196,101,5297
https://github.com/huggingface/transformers/pull/23156,64,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,13369,108,13477
https://github.com/huggingface/transformers/pull/24324,65,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,5080,94,5174
https://github.com/huggingface/transformers/pull/6847,66,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality']",,3974,85,4059
https://github.com/huggingface/transformers/pull/9673,67,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,5397,92,5489
https://github.com/huggingface/transformers/pull/17614,68,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,7068,115,7183
https://github.com/huggingface/transformers/pull/29446,69,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'includes_test_cases', 'positive_sentiment_in_comments']",,6523,101,6624
https://github.com/huggingface/transformers/pull/7872,70,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,7494,92,7586
https://github.com/huggingface/transformers/pull/21772,71,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,7524,94,7618
https://github.com/huggingface/transformers/pull/9988,72,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines']",,15598,84,15682
https://github.com/huggingface/transformers/pull/13824,73,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,7374,101,7475
https://github.com/huggingface/transformers/pull/20282,74,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",,5056,108,5164
https://github.com/huggingface/transformers/pull/7947,75,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",,5572,88,5660
https://github.com/huggingface/transformers/pull/598,76,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_commit_message', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments']",,5336,92,5428
https://github.com/huggingface/transformers/pull/8016,77,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,6404,110,6514
https://github.com/huggingface/transformers/pull/2955,78,yes,['unclear_or_missing_pr_description'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality']",,5365,88,5453
https://github.com/huggingface/transformers/pull/26789,79,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",,4726,110,4836
https://github.com/huggingface/transformers/pull/4773,80,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'positive_sentiment_in_comments']",,5430,87,5517
https://github.com/huggingface/transformers/pull/18419,81,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'responsive_to_feedback']",,7791,97,7888
https://github.com/huggingface/transformers/pull/5141,82,no,"['unclear_or_missing_commit_messages', 'unclear_or_missing_pr_description', 'poor_code_quality']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'includes_test_cases']",,5390,121,5511
https://github.com/huggingface/transformers/pull/21965,83,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'responsive_to_feedback', 'good_code_quality']",,7848,119,7967
https://github.com/huggingface/transformers/pull/17656,84,yes,['missing_or_inadequate_test_cases'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,6685,119,6804
https://github.com/huggingface/transformers/pull/11596,85,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments']",,5112,94,5206
https://github.com/huggingface/transformers/pull/18585,86,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality']",,8255,92,8347
https://github.com/huggingface/transformers/pull/26091,87,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,5352,139,5491
https://github.com/huggingface/transformers/pull/12514,88,yes,['unclear_or_missing_commit_messages'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'good_code_quality', 'positive_sentiment_in_comments']",,9995,90,10085
https://github.com/huggingface/transformers/pull/18051,89,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,6049,108,6157
https://github.com/huggingface/transformers/pull/26685,90,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'responsive_to_feedback']",,6834,108,6942
https://github.com/huggingface/transformers/pull/18851,91,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,6263,115,6378
https://github.com/huggingface/transformers/pull/27141,92,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,8180,139,8319
https://github.com/huggingface/transformers/pull/10920,93,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,5597,92,5689
https://github.com/huggingface/transformers/pull/12449,94,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,5745,107,5852
https://github.com/huggingface/transformers/pull/28149,95,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines']",,4625,76,4701
https://github.com/huggingface/transformers/pull/9584,96,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",,5200,99,5299
https://github.com/huggingface/transformers/pull/9299,97,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate']",,5314,85,5399
https://github.com/huggingface/transformers/pull/31082,98,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",,6185,106,6291
https://github.com/huggingface/transformers/pull/6929,99,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments', 'includes_test_cases']",,8017,101,8118
https://github.com/huggingface/transformers/pull/13617,100,no,['pr_not_aligned_with_issue'],"['clear_pr_title', 'clear_pr_description', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments']",,5246,88,5334
https://github.com/huggingface/transformers/pull/28984,101,no,"['unclear_or_missing_pr_title', 'unclear_or_missing_pr_description', 'unclear_or_missing_commit_messages', 'solution_incorrect_or_inefficient', 'unresponsive_after_feedback']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines']",,8062,140,8202
https://github.com/huggingface/transformers/pull/7356,102,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'responsive_to_feedback', 'good_code_quality']",,6632,85,6717
https://github.com/huggingface/transformers/pull/22564,103,no,"['solution_incorrect_or_inefficient', 'unresponsive_after_feedback']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message']",,5323,110,5433
https://github.com/huggingface/transformers/pull/5310,104,no,"['pr_not_aligned_with_issue', 'missing_or_inadequate_test_cases', 'unclear_or_missing_pr_description']","['clear_pr_title', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message']",,5445,102,5547
