index,accepted,red_flags,green_flags,error
13,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
14,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",
15,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
16,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
17,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
18,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
19,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
20,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'manageable_number_of_changed_lines']",
21,yes,[],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'positive_sentiment_in_comments']",
22,no,"['fails_tests', 'low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
23,no,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",
24,no,"['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'negative_sentiment_in_comments']","['clear_pr_title', 'clear_pr_description', 'manageable_number_of_changed_lines']",
25,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
26,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
27,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
28,no,"['low_contributor_acceptance_rate', 'pr_not_aligned_with_issue']","['clear_pr_title', 'clear_pr_description', 'manageable_number_of_changed_lines']",
29,no,"['fails_tests', 'negative_sentiment_in_comments']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
30,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
31,no,"['pr_not_aligned_with_issue', 'negative_sentiment_in_comments']","['high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'includes_test_cases', 'manageable_number_of_changed_lines']",
32,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
33,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
34,no,"['negative_sentiment_in_comments', 'pr_not_aligned_with_issue']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",
35,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
36,no,"['pr_not_aligned_with_issue', 'missing_or_inadequate_test_cases', 'low_contributor_acceptance_rate', 'unclear_or_missing_pr_description']","['clear_pr_title', 'manageable_number_of_changed_lines']",
37,no,"['pr_not_aligned_with_issue', 'missing_or_inadequate_test_cases']","['clear_pr_title', 'clear_pr_description', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines']",
38,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
39,no,"['negative_sentiment_in_comments', 'solution_incorrect_or_inefficient']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
40,no,"['pr_not_aligned_with_issue', 'large_number_of_changed_lines']","['high_contributor_acceptance_rate', 'clear_pr_title', 'clear_commit_message']",
41,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
42,no,"['unclear_or_missing_pr_title', 'unclear_or_missing_pr_description', 'missing_or_inadequate_test_cases']","['high_contributor_acceptance_rate', 'manageable_number_of_changed_lines']",
43,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
44,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
45,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
46,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
47,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
48,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
49,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
50,no,"['pr_not_aligned_with_issue', 'large_number_of_changed_lines', 'unclear_or_missing_pr_title', 'unclear_or_missing_pr_description', 'missing_or_inadequate_test_cases']",['high_contributor_acceptance_rate'],
51,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
52,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title']",
53,no,"['Negative sentiment in comments', 'Solution incorrect or inefficient']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message']",
54,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",
55,yes,[],"['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_commit_message']",
56,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
57,no,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description']",
58,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
59,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
60,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
61,no,['low_contributor_acceptance_rate'],"['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'manageable_number_of_changed_lines']",
62,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",
63,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
64,no,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate']",
65,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
66,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
67,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
68,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
69,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
70,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",
71,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
72,no,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description']",
73,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
74,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
75,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
76,no,['low_contributor_acceptance_rate'],"['clear_alignment_with_issue', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'includes_test_cases']",
77,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
78,no,"['unclear_or_missing_pr_description', 'negative_sentiment_in_comments']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",
79,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
80,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
81,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
82,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
83,no,"['negative_sentiment_in_comments', 'missing_or_inadequate_test_cases']","['high_contributor_acceptance_rate', 'clear_pr_description', 'clear_commit_message']",
84,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
85,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
86,yes,[],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
87,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
88,no,"['large_number_of_changed_lines', 'unclear_or_missing_pr_title', 'unclear_or_missing_pr_description']",['high_contributor_acceptance_rate'],
89,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
90,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",
91,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
92,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
93,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
94,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
95,no,"['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'large_number_of_changed_lines']",[],
96,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
97,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
98,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
99,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_commit_message', 'includes_test_cases']",
100,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
101,no,"['pr_not_aligned_with_issue', 'unclear_or_missing_pr_description']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title']",
102,no,"['negative_sentiment_in_comments', 'large_number_of_changed_lines']","['high_contributor_acceptance_rate', 'clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",
103,no,"['pr_not_aligned_with_issue', 'unclear_or_missing_pr_title', 'unclear_or_missing_pr_description']","['high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message']",
104,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
105,no,"['pr_not_aligned_with_issue', 'missing_or_inadequate_test_cases']","['manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'high_contributor_acceptance_rate']",
106,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
107,no,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate']",
108,no,"['fails_tests', 'breaks_compatibility']","['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines']",
109,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
110,no,"['pr_not_aligned_with_issue', 'large_number_of_changed_lines', 'missing_or_inadequate_test_cases']","['clear_pr_title', 'clear_pr_description', 'high_contributor_acceptance_rate']",
111,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
112,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
113,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
114,no,"['breaks_compatibility', 'negative_sentiment_in_comments', 'large_number_of_changed_lines']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description']",
115,no,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
116,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
117,no,"['unclear_or_missing_pr_title', 'unclear_or_missing_pr_description', 'unclear_or_missing_commit_messages', 'negative_sentiment_in_comments']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines']",
118,no,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
119,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
120,yes,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
121,no,"['large_number_of_changed_lines', 'missing_or_inadequate_test_cases']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate']",
122,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
123,no,"['breaks_compatibility', 'large_number_of_changed_lines']","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
124,no,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",
125,no,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",
126,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
127,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
128,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments']",
129,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
130,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
131,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
132,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
133,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
134,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
135,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description']",
136,no,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'includes_test_cases', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
137,no,['large_number_of_changed_lines'],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'clear_pr_title', 'clear_pr_description']",
138,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
139,yes,[],"['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'positive_sentiment_in_comments']",
140,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
141,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
142,yes,[],"['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",
143,yes,['Unclear or missing PR title'],"['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",
